timestamp,attr_day,attr_month,attr_hour,attr_minute,attr_weekday,attr_weekend,attr_day_of_year,rush_hour,attr_daylight,attr_business_hours,attr_night_hours,attr_attr_relative_humidity_0h_before,attr_attr_relative_humidity_1h_before,attr_attr_relative_humidity_2h_before,attr_attr_relative_humidity_3h_before,attr_attr_surface_pressure_0h_before,attr_attr_surface_pressure_1h_before,attr_attr_surface_pressure_2h_before,attr_attr_surface_pressure_3h_before,attr_attr_shortwave_radiation_0h_before,attr_attr_shortwave_radiation_1h_before,attr_attr_shortwave_radiation_2h_before,attr_attr_shortwave_radiation_3h_before,attr_attr_windspeed_0h_before,attr_attr_windspeed_1h_before,attr_attr_windspeed_2h_before,attr_attr_windspeed_3h_before
2022-09-02 13:27:00,2,9,13,27,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 13:30:00,2,9,13,30,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 13:37:00,2,9,13,37,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 13:40:00,2,9,13,40,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 13:47:00,2,9,13,47,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 13:50:00,2,9,13,50,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 13:57:00,2,9,13,57,4,0,245,0,1,1,0,49.0,47.0,49.0,52.0,980.0,979.7,980.3,980.7,332.0,566.0,687.0,624.0,9.0,9.5,9.1,10.9
2022-09-02 14:00:00,2,9,14,0,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:07:00,2,9,14,7,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:10:00,2,9,14,10,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:17:00,2,9,14,17,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:21:00,2,9,14,21,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:27:00,2,9,14,27,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:31:00,2,9,14,31,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:37:00,2,9,14,37,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:40:00,2,9,14,40,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:47:00,2,9,14,47,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:50:00,2,9,14,50,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 14:57:00,2,9,14,57,4,0,245,0,1,1,0,50.0,49.0,47.0,49.0,979.5,980.0,979.7,980.3,309.0,332.0,566.0,687.0,9.1,9.0,9.5,9.1
2022-09-02 15:01:00,2,9,15,1,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:08:00,2,9,15,8,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:10:00,2,9,15,10,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:17:00,2,9,15,17,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:20:00,2,9,15,20,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:27:00,2,9,15,27,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:31:00,2,9,15,31,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:37:00,2,9,15,37,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:40:00,2,9,15,40,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:47:00,2,9,15,47,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:50:00,2,9,15,50,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 15:57:00,2,9,15,57,4,0,245,0,1,1,0,53.0,50.0,49.0,47.0,979.9,979.5,980.0,979.7,190.0,309.0,332.0,566.0,8.2,9.1,9.0,9.5
2022-09-02 16:00:00,2,9,16,0,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:07:00,2,9,16,7,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:11:00,2,9,16,11,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:20:00,2,9,16,20,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:27:00,2,9,16,27,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:30:00,2,9,16,30,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:37:00,2,9,16,37,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:41:00,2,9,16,41,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:47:00,2,9,16,47,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:50:00,2,9,16,50,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 16:57:00,2,9,16,57,4,0,245,1,1,1,0,56.0,53.0,50.0,49.0,979.6,979.9,979.5,980.0,155.0,190.0,309.0,332.0,10.7,8.2,9.1,9.0
2022-09-02 17:01:00,2,9,17,1,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:07:00,2,9,17,7,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:10:00,2,9,17,10,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:17:00,2,9,17,17,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:21:00,2,9,17,21,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:27:00,2,9,17,27,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:31:00,2,9,17,31,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:37:00,2,9,17,37,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:40:00,2,9,17,40,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:47:00,2,9,17,47,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:51:00,2,9,17,51,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 17:57:00,2,9,17,57,4,0,245,1,1,1,0,61.0,56.0,53.0,50.0,979.2,979.6,979.9,979.5,85.0,155.0,190.0,309.0,10.0,10.7,8.2,9.1
2022-09-02 18:00:00,2,9,18,0,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:07:00,2,9,18,7,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:11:00,2,9,18,11,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:17:00,2,9,18,17,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:20:00,2,9,18,20,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:27:00,2,9,18,27,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:37:00,2,9,18,37,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:41:00,2,9,18,41,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:47:00,2,9,18,47,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:51:00,2,9,18,51,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 18:57:00,2,9,18,57,4,0,245,1,1,0,0,67.0,61.0,56.0,53.0,979.6,979.2,979.6,979.9,11.0,85.0,155.0,190.0,5.9,10.0,10.7,8.2
2022-09-02 19:01:00,2,9,19,1,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:07:00,2,9,19,7,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:11:00,2,9,19,11,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:17:00,2,9,19,17,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:21:00,2,9,19,21,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:27:00,2,9,19,27,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:31:00,2,9,19,31,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:37:00,2,9,19,37,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:41:00,2,9,19,41,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:47:00,2,9,19,47,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:51:00,2,9,19,51,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 19:57:00,2,9,19,57,4,0,245,0,1,0,0,78.0,67.0,61.0,56.0,980.2,979.6,979.2,979.6,0.0,11.0,85.0,155.0,4.7,5.9,10.0,10.7
2022-09-02 20:01:00,2,9,20,1,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:07:00,2,9,20,7,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:11:00,2,9,20,11,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:17:00,2,9,20,17,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:21:00,2,9,20,21,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:31:00,2,9,20,31,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:37:00,2,9,20,37,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:41:00,2,9,20,41,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:47:00,2,9,20,47,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:51:00,2,9,20,51,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 20:57:00,2,9,20,57,4,0,245,0,1,0,0,79.0,78.0,67.0,61.0,980.0,980.2,979.6,979.2,0.0,0.0,11.0,85.0,4.1,4.7,5.9,10.0
2022-09-02 21:01:00,2,9,21,1,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:07:00,2,9,21,7,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:11:00,2,9,21,11,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:17:00,2,9,21,17,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:21:00,2,9,21,21,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:27:00,2,9,21,27,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:31:00,2,9,21,31,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:37:00,2,9,21,37,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:41:00,2,9,21,41,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:47:00,2,9,21,47,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:51:00,2,9,21,51,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 21:57:00,2,9,21,57,4,0,245,0,1,0,0,76.0,79.0,78.0,67.0,980.4,980.0,980.2,979.6,0.0,0.0,0.0,11.0,4.5,4.1,4.7,5.9
2022-09-02 22:01:00,2,9,22,1,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:07:00,2,9,22,7,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:11:00,2,9,22,11,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:17:00,2,9,22,17,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:21:00,2,9,22,21,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:27:00,2,9,22,27,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:31:00,2,9,22,31,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:37:00,2,9,22,37,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:41:00,2,9,22,41,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:47:00,2,9,22,47,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:51:00,2,9,22,51,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 22:57:00,2,9,22,57,4,0,245,0,0,0,1,76.0,76.0,79.0,78.0,980.7,980.4,980.0,980.2,0.0,0.0,0.0,0.0,3.7,4.5,4.1,4.7
2022-09-02 23:01:00,2,9,23,1,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:07:00,2,9,23,7,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:11:00,2,9,23,11,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:17:00,2,9,23,17,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:21:00,2,9,23,21,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:27:00,2,9,23,27,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:31:00,2,9,23,31,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:37:00,2,9,23,37,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:41:00,2,9,23,41,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:47:00,2,9,23,47,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:51:00,2,9,23,51,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-02 23:57:00,2,9,23,57,4,0,245,0,0,0,1,80.0,76.0,76.0,79.0,980.2,980.7,980.4,980.0,0.0,0.0,0.0,0.0,1.8,3.7,4.5,4.1
2022-09-03 00:01:00,3,9,0,1,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:07:00,3,9,0,7,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:11:00,3,9,0,11,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:17:00,3,9,0,17,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:21:00,3,9,0,21,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:27:00,3,9,0,27,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:31:00,3,9,0,31,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:37:00,3,9,0,37,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:41:00,3,9,0,41,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:47:00,3,9,0,47,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:51:00,3,9,0,51,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 00:57:00,3,9,0,57,5,1,246,0,0,0,1,78.0,80.0,76.0,76.0,980.1,980.2,980.7,980.4,0.0,0.0,0.0,0.0,0.5,1.8,3.7,4.5
2022-09-03 01:01:00,3,9,1,1,5,1,246,0,0,0,1,80.0,78.0,80.0,76.0,979.7,980.1,980.2,980.7,0.0,0.0,0.0,0.0,3.8,0.5,1.8,3.7
