,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
HOFER-KAJUHOVA,2.8498092613262163,2.8498092613262163,2.8498092613262163,2.8498092613262163,9.554254822495132,2.8498092613262163,2.6874646108002023,2.7516665174904364,2.8498092613262163,2.8498092613262163,1.7490601968303212,2.8498092613262163,3.6475180441829087,2.8498092613262163,1.999715713677299,2.8498092613262163,1.8351870285231038,2.8498092613262163,3.36246664799385,3.690244938932918,4.260096016323358,18.458924661044133,5.4120422413543325,2.8498092613262163,0.5223339686221345,3.7862150704911843,2.8498092613262163,2.8498092613262163,2.8498092613262163,2.8498092613262163,3.530196300087517,5.068467110614777,6.111014149259525,1.299381942941867,2.8498092613262163,2.8498092613262163,3.318712420374163,4.560972295852309,6.346272241126207,5.621499692356614,2.8498092613262163,4.344582681772163,3.8924362299441655,1.8565112076995365,1.598734799669753,1.737839432502123,2.8498092613262163,0,0.8240598583883232,1.3099936642537324,1.0953841823505894,5.327630646330711,4.284077294378413,1.4059629775139235,1.6430673105433633,4.733917099006416,1.0012001978352734,5.477646477306951,2.733333325165958,2.8498092613262163,15.236640370208791,5.072767458812468,1.0308062887842775,3.9773414798537736,5.683333305996185,5.720888496004193,5.781057819318507,5.428093417687503,2.2201479221422686,2.993838302353412,5.648533678304912,4.2067614920580905,6.513694159548596,2.8498092613262163,6.225196723081294,6.0984252095783935,2.8498092613262163,4.0431645737355595,2.8498092613262163,2.8498092613262163,2.8498092613262163,2.8498092613262163,3.842849383683878
BRODARJEV TRG,3.6451147262576944,3.6451147262576944,3.6451147262576944,3.6451147262576944,10.120985859630906,3.6451147262576944,3.5013644560034565,3.5732091171817517,3.6451147262576944,3.6451147262576944,2.5686174990806614,3.6451147262576944,4.427383891533585,3.6451147262576944,2.75678417709327,3.6451147262576944,2.6320774769524835,3.6451147262576944,4.186195168604256,4.509689555956742,5.063916530020456,18.438501842678203,6.007396694080006,3.6451147262576944,1.341120843381902,4.591261288062979,3.6451147262576944,3.6451147262576944,3.6451147262576944,3.6451147262576944,4.08320335453631,5.7614624714073415,6.844484717971815,1.4118363602204,3.6451147262576944,3.6451147262576944,4.02371540345424,5.127582894284496,7.100687233558986,6.378954863927902,3.6451147262576944,4.89825040209953,4.388866713491486,2.6237478055375765,2.4211307316510027,2.5586865738134463,3.6451147262576944,0.8240598583883232,0,0.4859984426352958,0.9566536092369644,6.147248604992409,5.100606913901353,2.04208082372527,2.362309470055098,5.4617850231296,1.7328598697824045,6.275077005978375,3.545709502533126,3.6451147262576944,15.92995419121065,5.847222037778141,1.476289374256796,4.71677065516661,6.478063026727279,6.5393078804885425,6.545886591225804,5.653811461562913,1.3985048651457295,2.172650000458725,4.851613677580899,4.361160672305339,7.240931274735186,3.6451147262576944,7.020428555315651,6.904279073628705,3.6451147262576944,4.768615627470469,3.6451147262576944,3.6451147262576944,3.6451147262576944,3.6451147262576944,3.9364723042230234
PREGLOV TRG,4.117322030419188,4.117322030419188,4.117322030419188,4.117322030419188,10.47799373784145,4.117322030419188,3.982035771837625,4.057508159811879,4.117322030419188,4.117322030419188,3.0537349449072875,4.117322030419188,4.891373590783215,4.117322030419188,3.2157813883064104,4.117322030419188,3.106818041022831,4.117322030419188,4.672188487403308,4.994448558482366,5.542519469882448,18.433722011665647,6.376161097085668,4.117322030419188,1.825642682112449,5.0670649291345216,4.117322030419188,4.117322030419188,4.117322030419188,4.117322030419188,4.455081561477457,6.18044767179639,7.290094269907707,1.6838134211586648,4.117322030419188,4.117322030419188,4.454363018486152,5.48594121380832,7.548775585899802,6.8293650340343195,4.117322030419188,5.2645074067004085,4.731651851505892,3.092497433322453,2.90693384779517,3.044128837868249,4.117322030419188,1.3099936642537324,0.4859984426352958,0,1.1685107551092446,6.630154438540593,5.5819799751673855,2.4741163851451833,2.8100952268041857,5.906867027721034,2.19247082425675,6.750466430322975,4.028250002304789,4.117322030419188,16.34959717064042,6.312714731880309,1.8693541458811525,5.161097899964176,6.947567188829645,7.023519673229338,7.006431521034272,5.846649334993896,0.9175953460309121,1.691045342697822,4.389468783895464,4.511388528941993,7.683116231050376,4.117322030419188,7.489941466361383,7.379494423559719,4.117322030419188,5.206147212112701,4.117322030419188,4.117322030419188,4.117322030419188,4.117322030419188,4.060179558344065
LIDL-LITIJSKA CESTA,3.307911752004733,3.307911752004733,3.307911752004733,3.307911752004733,10.636386783801488,3.307911752004733,3.2596681517196204,3.3945899512664495,3.307911752004733,3.307911752004733,2.5880546311958987,3.307911752004733,4.010885365888419,3.307911752004733,2.357642390198252,3.307911752004733,2.361440166658145,3.307911752004733,4.078433866845636,4.461242355524319,5.106824543209731,17.51451637310894,5.247713272947059,3.307911752004733,1.3779248404124722,4.26497297451646,3.307911752004733,3.307911752004733,3.307911752004733,3.307911752004733,4.622267061176411,5.130383774431394,7.089732493807327,2.234454359380094,3.307911752004733,3.307911752004733,3.450521680344849,4.35012086125145,6.571905733899935,5.865324454205057,3.307911752004733,5.435108250931429,4.987819632663809,2.844695684159242,2.4189510450511933,2.566177431574387,3.307911752004733,1.0953841823505894,0.9566536092369644,1.1685107551092446,0,5.888659096602933,4.831256944166166,2.494510095847937,1.9209224838301033,5.727771311929257,1.4244102837100883,6.333346427652292,3.574383751274614,3.307911752004733,16.24205610508953,5.991542159145729,2.1019391782595824,4.190512816006914,6.074946735670563,6.47225973762855,6.71340643011765,6.465432010770474,1.9460163530704808,2.657906300319923,5.3994332750192,3.4050376976687207,7.498350963810063,3.307911752004733,6.613257262307118,6.544594151690582,3.307911752004733,4.2126927661100035,3.307911752004733,3.307911752004733,3.307911752004733,3.307911752004733,2.9805558088540405
ŽIVALSKI VRT,2.5844988726692772,2.5844988726692772,2.5844988726692772,2.5844988726692772,7.801116535418034,2.5844988726692772,2.652670037749894,2.5774033642395224,2.5844988726692772,2.5844988726692772,3.6514928680684706,2.5844988726692772,2.012812382973088,2.5844988726692772,3.537187976817872,2.5844988726692772,3.546690322371667,2.5844988726692772,2.0564177948587528,1.924809463611216,1.9888565266543161,18.879567302888717,3.699160585081376,2.5844988726692772,4.806718297841975,1.6414946801693822,2.5844988726692772,2.5844988726692772,2.5844988726692772,2.5844988726692772,4.635525363793958,2.5979784862200264,3.5406080407694147,5.830476966326675,2.5844988726692772,2.5844988726692772,2.8741913581211347,3.7576089000494783,2.153996545466271,1.774569249603046,2.5844988726692772,4.773775378680094,5.038565211662467,3.88095351793058,3.769711147472862,3.6507852836897623,2.5844988726692772,5.327630646330711,6.147248604992409,6.630154438540593,5.888659096602933,0,1.0576998915809588,4.679126009525308,3.9751845615423407,3.209993721143016,4.492770086449713,2.0716162142312236,2.839816299003959,2.5844988726692772,11.664645151320757,2.520326929963949,5.274033632816461,2.23504021801653,1.023021687963669,1.3623061157824865,2.8827767192419467,7.2419916746792365,7.545753462416785,8.319897071372486,10.954243017249572,6.080568228992644,3.8391588608146474,2.5844988726692772,1.3294959462744893,1.003067171968679,2.5844988726692772,2.356549888096387,2.5844988726692772,2.5844988726692772,2.5844988726692772,2.5844988726692772,6.186627367671682
CESTA NA ROŽNIK,1.5302204344124626,1.5302204344124626,1.5302204344124626,1.5302204344124626,8.049125060207595,1.5302204344124626,1.6002795783853019,1.5455515740813615,1.5302204344124626,1.5302204344124626,2.643381737445826,1.5302204344124626,1.0637630718540017,1.5302204344124626,2.4820985467343104,1.5302204344124626,2.4904981201577554,1.5302204344124626,1.1451828247563292,1.2060909546207514,1.6564669552993203,18.525730063713343,3.3483125945926733,1.5302204344124626,3.7620870678415113,0.614952453829983,1.5302204344124626,1.5302204344124626,1.5302204344124626,1.5302204344124626,4.02435253675973,2.293133074938255,3.747290842648402,4.855824476081371,1.5302204344124626,1.5302204344124626,1.9645574892128295,3.1622867349668002,2.5594659287046833,1.9320084807388522,1.5302204344124626,4.324893488282411,4.472477960042897,2.9375635719442657,2.749400701014902,2.639045222726582,1.5302204344124626,4.284077294378413,5.100606913901353,5.5819799751673855,4.831256944166166,1.0576998915809588,0,3.7262905733798704,2.9197770970457806,3.0163996732915677,3.435853482928666,2.3498024667115827,1.9352106721913627,1.5302204344124628,12.389697234414907,2.537074394988071,4.291915412767486,1.4827761508899349,1.5568752226414735,1.9693620999017258,3.110048438300237,6.719208968427772,6.4987009912921145,7.272747426490577,9.92266085968383,5.240055676848461,4.111958687310293,1.5302204344124628,2.0613372367524323,1.856071901940576,1.5302204344124628,1.6424103342594056,1.5302204344124628,1.5302204344124628,1.5302204344124628,1.5302204344124628,5.2936019106935985
ŠMARTINSKI PARK,2.625133363195776,2.625133363195776,2.625133363195776,2.625133363195776,8.148484728356081,2.625133363195776,2.315606019721963,2.243490308636002,2.625133363195776,2.625133363195776,1.1733855844431977,2.625133363195776,3.432032405918244,2.625133363195776,2.164877442508855,2.625133363195776,1.8227791375309208,2.625133363195776,2.6231153999546994,2.8182076221985195,3.2169435699525,19.58445112948705,5.729259796641067,2.625133363195776,1.2273624462435366,3.382981159757746,2.625133363195776,2.625133363195776,2.625133363195776,2.625133363195776,2.1284359799195958,5.125787752974747,4.817836425429367,1.1658653940670634,2.625133363195776,2.625133363195776,3.463578062701281,4.987492739828479,6.11924585461027,5.40539634604565,2.625133363195776,2.940598537419624,2.5103267224531525,0.7985925508298816,1.1566744782408187,1.1940874165780127,2.625133363195776,1.4059629775139235,2.04208082372527,2.4741163851451833,2.494510095847937,4.679126009525308,3.7262905733798704,0,2.0633587709812526,3.4349471051537614,1.668033062442913,4.375265973171501,1.8455533903490466,2.625133363195776,13.887962372765376,3.8830086925410527,0.6567173712147818,3.9307977128378755,5.260449324504573,4.7701568937033185,4.5573987639787426,4.254183728821426,3.269711171104558,3.9968265579925695,6.413592837581564,5.279282827246282,5.209357516786197,2.625133363195776,5.781981967900902,5.57929831746638,2.625133363195776,4.04751410005456,2.625133363195776,2.625133363195776,2.625133363195776,2.625133363195776,4.986809272306437
POLJANSKA-POTOČNIKOVA,1.390795162647598,1.390795162647598,1.390795162647598,1.390795162647598,9.5214755169307,1.390795162647598,1.3923622331842245,1.5747967927398818,1.390795162647598,1.390795162647598,1.2435498664821671,1.390795162647598,2.1008435012545217,1.390795162647598,0.4380909190215568,1.390795162647598,0.5725091222580175,1.390795162647598,2.2868914002153957,2.7111074922437197,3.428641122296773,17.620432007816834,3.8126748961161034,1.390795162647598,1.1913492977345428,2.3450746325078815,1.390795162647598,1.390795162647598,1.390795162647598,1.390795162647598,3.8477087805374253,3.4254602073468603,5.601562544035226,2.7280526026336394,1.390795162647598,1.390795162647598,1.676058321852174,2.999779989993853,4.739650046902488,4.019398842982374,1.390795162647598,4.571875570010429,4.31025186468431,1.7921401746157481,1.1118273403501375,1.207893950245832,1.390795162647598,1.6430673105433633,2.362309470055098,2.8100952268041857,1.9209224838301033,3.9751845615423407,2.9197770970457806,2.0633587709812526,0,4.328681320645801,0.642423548901973,4.630293504490685,2.0003425362319676,1.390795162647598,14.732064921467197,4.4025677740963065,2.2266403748417236,2.3544611987638087,4.16695210344422,4.6507236300803685,5.129986642174868,6.275057572449072,3.715860090271815,4.477558445344593,7.198641629820876,3.367441276478881,6.015749604711278,1.390795162647598,4.707656424364259,4.627066384598437,1.390795162647598,2.409113232071084,1.390795162647598,1.390795162647598,1.390795162647598,1.390795162647598,3.1679366902634354
SREDNJA FRIZERSKA ŠOLA,3.5042042634289614,3.5042042634289614,3.5042042634289614,3.5042042634289614,5.264293852983533,3.5042042634289614,3.2072107833242383,2.953818082688831,3.5042042634289614,3.5042042634289614,3.196886175118158,3.5042042634289614,3.742636849397495,3.5042042634289614,4.038776737918856,3.5042042634289614,3.7604174264632384,3.5042042634289614,2.390189763484575,1.9971675509873534,1.3602404637338281,21.403462115989168,6.3311025811512796,3.5042042634289614,4.350792533391997,3.298311683774785,3.5042042634289614,3.5042042634289614,3.5042042634289614,3.5042042634289614,1.9936498595369356,5.304209697313837,1.3832332374016156,4.456443361339842,3.5042042634289614,3.5042042634289614,4.483078228906723,6.002595651447999,5.344372628785234,4.846911637370835,3.5042042634289614,1.734427502159074,2.2033493226901344,2.8871028476797482,3.366082863196873,3.226045348804818,3.5042042634289614,4.733917099006416,5.4617850231296,5.906867027721034,5.727771311929257,3.209993721143016,3.0163996732915677,3.4349471051537614,4.328681320645801,0,4.439659640618398,1.4895456717678313,2.3327937978135127,3.5042042634289614,10.514317261364774,0.8169954625098039,4.068611871859429,4.334646858559322,4.212614154697801,2.301204942428366,1.221223657598562,4.184099757128802,6.695312805915313,7.402144077648696,9.637341729490446,7.541116448324757,1.7804422163903368,3.5042042634289614,4.527978430527292,4.173558246630992,3.5042042634289614,4.506564187477984,3.5042042634289614,3.5042042634289614,3.5042042634289614,3.5042042634289614,7.432540255829116
POVŠETOVA-GRABLOVIČEVA,1.935811520739091,1.935811520739091,1.935811520739091,1.935811520739091,9.521399788747733,1.935811520739091,1.8463931455875433,1.9712261609490374,1.935811520739091,1.935811520739091,1.2429691430057972,1.935811520739091,2.698972911195264,1.935811520739091,1.0242163236116457,1.935811520739091,0.9471138796053626,1.935811520739091,2.6546900965081908,3.043165044317707,3.707654397206545,17.91682695598593,4.429032886268916,1.935811520739091,0.5816232369982574,2.89297146005905,1.935811520739091,1.935811520739091,1.935811520739091,1.935811520739091,3.659835576336558,4.067752179843795,5.770362685324474,2.142279818223863,1.935811520739091,1.935811520739091,2.3184816716764693,3.5945969070043646,5.369369679379439,4.646849096648574,1.935811520739091,4.432707409405906,4.093760010036924,1.6520273521956799,1.0735908430680163,1.2145215719967604,1.935811520739091,1.0012001978352734,1.7328598697824045,2.19247082425675,1.4244102837100883,4.492770086449713,3.435853482928666,1.668033062442913,0.642423548901973,4.439659640618398,0,4.931805227463558,2.190414326807527,1.935811520739091,14.929665682921213,4.625984371827818,1.683344753389581,2.9894397515662923,4.757762387781008,5.048419452321724,5.353243395034611,5.921802346151237,3.105876820917914,3.8741310386124965,6.580860630091417,3.6123442802214134,6.18320719028752,1.935811520739091,5.299974193588122,5.199315130311996,1.935811520739091,3.048826316480973,1.935811520739091,1.935811520739091,1.935811520739091,1.935811520739091,3.3336075638181817
TRŽNICA KOSEZE,3.4502732097809687,3.4502732097809687,3.4502732097809687,3.4502732097809687,5.7593749158136935,3.4502732097809687,3.2791327322959765,3.0640557937606383,3.4502732097809687,3.4502732097809687,3.7559787872271824,3.4502732097809687,3.344420137571166,3.4502732097809687,4.2469205233395115,3.4502732097809687,4.072624105333434,3.4502732097809687,2.3545296801948603,1.920059491729234,1.2265853620600573,20.842633747054265,5.636187905302323,3.4502732097809687,5.013695291152887,2.8550679093293625,3.4502732097809687,3.4502732097809687,3.4502732097809687,3.4502732097809687,3.401615437898464,4.543209496362591,1.4707278787284936,5.505065504850728,3.4502732097809687,3.4502732097809687,4.2209889046256315,5.511599908179825,4.204470614542845,3.839571221949164,3.4502732097809687,3.2238327285101867,3.6697251042081502,3.6634649351905497,3.9214668441499447,3.7746375693185312,3.4502732097809687,5.477646477306951,6.275077005978375,6.750466430322975,6.333346427652292,2.0716162142312236,2.3498024667115827,4.375265973171501,4.630293504490685,1.4895456717678313,4.931805227463558,0,2.76213927929292,3.4502732097809687,10.164145882933086,0.6740437244215234,5.031958569025233,3.8301992726296357,3.0874278767535754,0.8629401611558741,0.8119355709108748,5.665195210285042,7.609987174468134,8.357073017979983,10.764624105939355,7.480869362051092,1.791830234405216,3.4502732097809687,3.2876015304357638,2.9128563803511875,3.4502732097809687,3.9917350409831887,3.4502732097809687,3.4502732097809687,3.4502732097809687,3.4502732097809687,7.471085067423365
LIDL BEŽIGRAD,1.3663034341733618,1.3663034341733618,1.3663034341733618,1.3663034341733618,7.563651238428241,1.3663034341733618,1.0030925401343485,0.7693039669609301,1.3663034341733618,1.3663034341733618,0.9946102276484463,1.3663034341733618,1.9593019884388538,1.3663034341733618,1.7096738576098698,1.3663034341733618,1.4295032411785094,1.3663034341733618,0.7952100752889292,0.9862146809097554,1.53635121559905,19.290566944060302,4.57710388553375,1.3663034341733618,2.255181677627069,1.7289748271846663,1.3663034341733618,1.3663034341733618,1.3663034341733618,1.3663034341733618,2.346500631100962,3.740031669248583,3.607007333938679,3.006904957943393,1.3663034341733618,1.3663034341733618,2.4114862710286324,4.033847298959193,4.443943119401615,3.76180046688714,1.3663034341733618,2.887051181528516,2.8307822991696536,1.0477990910442971,1.159332873168823,1.0125803689568065,1.3663034341733618,2.733333325165958,3.545709502533126,4.028250002304789,3.574383751274614,2.839816299003959,1.9352106721913627,1.8455533903490466,2.0003425362319676,2.3327937978135127,2.190414326807527,2.76213927929292,0,1.3663034341733618,12.75502112623737,2.4366684738618756,2.463331704652954,2.5624152424826767,3.491475874947814,2.999291661727489,3.1647635088864274,5.044951337692451,4.914322794736383,5.677694855572799,8.212211220468436,5.23896483776267,4.021270586412861,1.3663034341733618,3.993838489918905,3.764869439286726,1.3663034341733618,2.718411239478141,1.3663034341733618,1.3663034341733618,1.3663034341733618,1.3663034341733618,5.108025849694121
MERCATOR MARKET - CELOVŠKA C. 163,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124628,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0,13.614176846355296,3.361549188268592,3.068884394295926,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.034145673498466,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
RAKOVNIK,13.614176846355296,13.614176846355296,13.614176846355296,13.614176846355296,6.473902364566489,13.614176846355296,13.427781986112985,13.200088805822821,13.614176846355296,13.614176846355296,13.690281807699224,13.614176846355296,13.443721398717845,13.614176846355296,14.37724449910148,13.614176846355296,14.161344224138968,13.614176846355296,12.502561840923285,12.059495712456256,11.31580240094757,30.090943630035095,15.279042601348419,13.614176846355296,14.865053625791063,12.962169815937278,13.614176846355296,13.614176846355296,13.614176846355296,13.614176846355296,11.956363713506141,14.207550098004528,9.160120530186836,14.767023684238158,13.614176846355296,13.614176846355296,14.341263641056159,15.422238747137287,13.116242513864009,13.185159902671552,13.614176846355296,11.190310168353184,11.791497656869943,13.40018477404869,13.860993419308864,13.717132377472161,13.614176846355296,15.236640370208791,15.92995419121065,16.34959717064042,16.24205610508953,11.664645151320757,12.389697234414907,13.887962372765376,14.732064921467197,10.514317261364774,14.929665682921213,10.164145882933086,12.75502112623737,13.614176846355296,0,10.329557743049486,14.48098531294733,13.839831575744396,12.36912921020589,10.425637844341404,9.602170178811168,12.001893697091422,17.061538772881878,17.702555800453524,19.520248777749785,17.620053022427193,8.748356591219894,13.614176846355296,12.175295588671588,11.881913195207975,13.614176846355296,13.982050867223833,13.614176846355296,13.614176846355296,13.614176846355296,13.614176846355296,17.631646778490676
ALEJA - CELOVŠKA CESTA,3.361549188268592,3.361549188268592,3.361549188268592,3.361549188268592,5.5224406682367375,3.361549188268592,3.127940962320176,2.8891277978455556,3.361549188268592,3.361549188268592,3.404842920158708,3.361549188268592,3.419139274299365,3.361549188268592,4.054676661916602,3.361549188268592,3.8318166916415533,3.361549188268592,2.2186193331783386,1.7761016437505486,1.0209632330577805,21.054132567153374,5.884561166059741,3.361549188268592,4.6376783150443694,2.9404748694450515,3.361549188268592,3.361549188268592,3.361549188268592,3.361549188268592,2.7446350536738295,4.816784572956659,1.2579403804570854,4.98034289582488,3.361549188268592,3.361549188268592,4.244880225128507,5.65919513250184,4.674082174056031,4.235484481778091,3.361549188268592,2.550444005916566,2.9988121936104917,3.223849983791024,3.5749618261930762,3.4281861781666456,3.361549188268592,5.072767458812468,5.847222037778141,6.312714731880309,5.991542159145729,2.520326929963949,2.537074394988071,3.8830086925410527,4.4025677740963065,0.8169954625098039,4.625984371827818,0.6740437244215234,2.4366684738618756,3.361549188268592,10.329557743049486,0,4.536779527054247,3.966443547567935,3.5412793448110844,1.4929612608240066,0.7287389876685424,4.998717993907674,7.146797662487504,7.879769513722365,10.222149331037665,7.438281418089091,1.6588000711592013,3.361549188268592,3.8079237253184135,3.442607647646348,3.361549188268592,4.135482179115336,3.361549188268592,3.361549188268592,3.361549188268592,3.361549188268592,7.383546914239961
IKEA,3.068884394295926,3.068884394295926,3.068884394295926,3.068884394295926,8.646216975734877,3.068884394295926,2.7993921630396055,2.768751582836111,3.068884394295926,3.068884394295926,1.6611276450583925,3.068884394295926,3.891114454278594,3.068884394295926,2.441777775436468,3.068884394295926,2.1483685302490323,3.068884394295926,3.220460824227143,3.445955367674699,3.869935897180901,19.467546563506783,6.01859574139137,3.068884394295926,1.1182479737908606,3.9008073597748845,3.068884394295926,3.068884394295926,3.068884394295926,3.068884394295926,2.607248797894837,5.511020159212873,5.449128884391919,0.5683664109602152,3.068884394295926,3.068884394295926,3.7933083935954395,5.224527235134807,6.607960585228302,5.886337902757567,3.068884394295926,3.4228700824706957,2.9251543469223393,1.4210972455399926,1.5883510395380085,1.6715865894163344,3.068884394295926,1.0308062887842775,1.476289374256796,1.8693541458811525,2.1019391782595824,5.274033632816461,4.291915412767486,0.6567173712147818,2.2266403748417236,4.068611871859429,1.683344753389581,5.031958569025233,2.463331704652954,3.068884394295926,14.48098531294733,4.536779527054247,0,4.339771355739864,5.801871750930868,5.41780048048254,5.206017835753207,4.39924599806186,2.6268509441659225,3.344909332085053,5.7646388243777285,5.18608477734112,5.835575734242795,3.0688843942959254,6.331774197994243,6.147875646479617,3.0688843942959254,4.439919465524336,3.0688843942959254,3.0688843942959254,3.0688843942959254,3.0688843942959254,4.844465369221739
KOPALIŠČE KOLEZIJA,1.3135475817618834,1.3135475817618834,1.3135475817618834,1.3135475817618834,9.48862282732369,1.3135475817618834,1.6607908674811718,1.8255555176101623,1.3135475817618834,1.3135475817618834,2.760101382881398,1.3135475817618834,0.617778141239589,1.3135475817618834,1.978433861357106,1.3135475817618834,2.203511366647325,1.3135475817618834,2.02066750759983,2.347997674132416,3.00359952155659,17.093046408662264,2.039597463412864,1.3135475817618834,3.4852634132443376,1.037790544518429,1.3135475817618834,1.3135475817618834,1.3135475817618834,1.3135475817618834,4.904236151668797,1.2039037630806109,5.202749569770282,4.896899188301095,1.3135475817618834,1.3135475817618834,0.7601053831901166,1.6932071749981896,2.3889897997332374,1.6754736037787963,1.3135475817618834,5.378681044726899,5.385639522496988,3.264718211790654,2.7806565440337168,2.7375824452492297,1.3135475817618834,3.9773414798537736,4.71677065516661,5.161097899964176,4.190512816006914,2.23504021801653,1.4827761508899349,3.9307977128378755,2.3544611987638087,4.334646858559322,2.9894397515662923,3.8301992726296357,2.5624152424826767,1.3135475817618834,13.839831575744396,3.966443547567935,4.339771355739864,0,1.9873693773271561,3.416713440618192,4.576958516141809,7.607363705304268,6.060130298726686,6.814007048440975,9.545351632887986,3.8455396438791376,5.577706303763722,1.3135475817618834,2.4968075674067687,2.51876701977383,1.3135475817618834,0.17192805879634068,1.3135475817618834,1.3135475817618834,1.3135475817618834,1.3135475817618834,3.9619633889972596
VIŠKO POLJE,2.8341117587467513,2.8341117587467513,2.8341117587467513,2.8341117587467513,8.786028579687517,2.8341117587467513,3.0246359977695687,3.033120169020265,2.8341117587467513,2.8341117587467513,4.141234349711346,2.8341117587467513,2.066213169279147,2.8341117587467513,3.741504996266112,2.8341117587467513,3.8488888203831673,2.8341117587467513,2.70187911701004,2.7086336250783143,2.938565036226278,17.982056324332877,2.9101645044231,2.8341117587467513,5.164133114002357,1.9105679792599863,2.8341117587467513,2.8341117587467513,2.8341117587467513,2.8341117587467513,5.513669205898408,1.8582637269132936,4.551967268677131,6.369388330219106,2.8341117587467513,2.8341117587467513,2.7382959318188047,3.167066087527249,1.1339212425171215,0.8303583923645913,2.8341117587467513,5.722582934029446,5.9409447524537775,4.480477137957899,4.228127555120456,4.1322741324417,2.8341117587467513,5.683333305996185,6.478063026727279,6.947567188829645,6.074946735670563,1.023021687963669,1.5568752226414735,5.260449324504573,4.16695210344422,4.212614154697801,4.757762387781008,3.0874278767535754,3.491475874947814,2.8341117587467513,12.36912921020589,3.5412793448110844,5.801871750930868,1.9873693773271561,0,2.329328449382557,3.8961825902491465,8.170520496094818,7.863001955584612,8.631891188716118,11.328595368665889,5.683236014918608,4.8371129265798105,2.8341117587467513,0.5423920804730081,0.55219109927958,2.8341117587467513,2.0419992812879384,2.8341117587467513,2.8341117587467513,2.8341117587467513,2.8341117587467513,5.866277132796939
